log_id,event_time_raw,incident_type_raw,location_raw,severity_raw,reported_by
INC-102222,14-Jul-2026 12:41,unauthorized-access,Zone D,High,Hotline
INC-102223,28-May-2026 05:40,Intrusion Attempt,Zone D,Low,
INC-102224,2026-07-26 11:23,PHYSICAL BREACH,Zone C,High,
INC-102225,10-Jul-2026 10:14,env. hazard,Zone I,3,Hotline
INC-102226,14-Jul-2026 14:01,N/A,,High,Field Officer
INC-102227,25-May-2026 15:36,phishing attempt,Zone A,Critical,Auto-Sensor
INC-102228,25-May-2026 07:44,misc incident,,Medium,Auto-Sensor
INC-102229,06/17/2026 14:00,unclassified,Zone F,Low,Hotline
INC-102230,05-Jun-2026 03:45,CYBER,,High,Field Officer
INC-102231,06/22/2026 15:36,Intrusion,Zone C,Low,Hotline
INC-102232,05/22/2026 07:04,intrusion detected,Zone F,Medium,
INC-102233,18-Jun-2026 23:23,Intrusion Attempt,,Low,SOC Analyst
INC-102234,03-Jun-2026 00:41,perimeter breach,,Medium,Auto-Sensor
INC-102235,04-Jun-2026 17:41,unclassified,,High,Auto-Sensor
INC-102236,07-Jul-2026 01:21,CYBER,Zone D,High,Auto-Sensor
INC-102237,05/26/2026 13:45,Intrusion,Zone A,High,
INC-102238,02-Jul-2026 22:58,weather alert,Zone J,Critical,
INC-102239,13-Jun-2026 20:47,Environmental Risk,Zone B,Low,SOC Analyst
INC-102240,13-Jun-2026 11:28,Physical Security,Zone E,Low,Field Officer
INC-102241,2026-06-22 06:57,phishing attempt,Zone E,Medium,Hotline
INC-102242,2026-05-24 08:35,cyber-intrusion,Zone A,3,Hotline
INC-102243,04/29/2026 09:46,Physical Security,Zone H,Medium,Field Officer
INC-102244,2026-05-10 04:20,unclassified,Zone B,Medium,SOC Analyst
INC-102245,07/26/2026 08:41,Other,Zone E,Critical,Hotline
INC-102246,11-Jul-2026 17:22,PHYSICAL BREACH,Zone E,Low,Auto-Sensor
INC-102247,2026-05-06 18:22,ENVIRONMENTAL,Zone E,3,Field Officer
INC-102248,06/01/2026 02:47,PHYSICAL BREACH,Zone I,3,
INC-102249,2026-04-29 12:32,Intrusion,Zone G,Medium,Field Officer
INC-102250,2026-07-03 09:45,Cyber Incident,Zone D,Medium,Field Officer
INC-102251,2026-05-18 07:25,Cyber Incident,,Low,
INC-102252,05/05/2026 19:22,INTRUSION,Zone J,High,Field Officer
INC-102253,22-May-2026 16:22,weather alert,Zone I,Medium,Auto-Sensor
INC-102254,2026-07-14 13:31,intrusion detected,Zone J,Critical,
INC-102255,01-May-2026 22:26,physical breach,Zone F,Medium,Field Officer
INC-102256,2026-07-24 20:46,cyber-intrusion,Zone D,High,Field Officer
INC-102257,14-May-2026 09:52,perimeter breach,Zone I,High,Hotline
INC-102258,08-Jul-2026 12:25,cyber-intrusion,Zone G,3,SOC Analyst
INC-102259,30-May-2026 23:09,perimeter breach,Zone G,Low,SOC Analyst
INC-102260,05/27/2026 23:25,CYBER,Zone F,Medium,SOC Analyst
INC-102261,2026-06-28 13:14,Physical Security,Zone B,Medium,
INC-102262,16-Jun-2026 16:04,cyber-intrusion,Zone D,Low,SOC Analyst
INC-102263,05/27/2026 11:03,malware detected,Zone E,Low,
INC-102264,06/20/2026 09:09,perimeter breach,Zone A,Critical,SOC Analyst
INC-102265,07-May-2026 23:42,malware detected,Zone A,High,Field Officer
INC-102266,05/30/2026 06:23,Intrusion Attempt,,High,Hotline
INC-102267,11-Jun-2026 12:22,INTRUSION,Zone D,3,Auto-Sensor
INC-102268,13-May-2026 21:30,physical breach,Zone I,Critical,Auto-Sensor
INC-102269,05/03/2026 15:49,Environmental Risk,Zone F,,
INC-102270,07/21/2026 04:15,weather alert,Zone H,Low,SOC Analyst
INC-102271,2026-07-24 09:44,Physical Security,Zone B,Medium,
INC-102272,05/06/2026 19:39,CYBER,Zone J,Low,Field Officer
INC-102273,2026-05-22 21:06,Physical Security,Zone C,Critical,
INC-102274,23-Jul-2026 13:34,intrusion detected,Zone H,3,
INC-102275,21-Jul-2026 12:55,Physical Security,Zone B,High,Field Officer
INC-102276,2026-05-18 16:32,INTRUSION,Zone E,Medium,Hotline
INC-102277,07/15/2026 01:21,Intrusion,Zone G,High,
INC-102278,28-Jun-2026 06:24,phishing attempt,Zone H,High,Field Officer
INC-102279,07/07/2026 04:40,phishing attempt,Zone E,4,Hotline
INC-102280,06/24/2026 02:59,intrusion detected,,High,Hotline
INC-102281,06/03/2026 14:58,Other,,High,Auto-Sensor
INC-102282,2026-07-13 14:39,weather alert,Zone D,3,Hotline
INC-102283,2026-05-05 23:12,Physical Security,Zone G,Low,Auto-Sensor
INC-102284,2026-05-29 19:51,unauthorized-access,Zone G,Medium,Hotline
INC-102285,11-Jul-2026 05:17,unauthorized-access,Zone E,Critical,Hotline
INC-102286,2026-05-02 01:37,misc incident,,Medium,Field Officer
INC-102287,2026-06-12 10:27,PHYSICAL BREACH,,,Auto-Sensor
INC-102288,26-Jul-2026 10:08,INTRUSION,Zone H,3,Auto-Sensor
INC-102289,2026-05-21 08:45,unauthorized-access,,Low,Hotline
INC-102290,25-May-2026 11:01,Intrusion,Zone J,Critical,Field Officer
INC-102291,09-Jul-2026 09:39,physical breach,,High,Field Officer
INC-102292,2026-06-29 18:20,Other,Zone F,Medium,Hotline
INC-102293,2026-06-15 13:58,phishing attempt,Zone C,High,Auto-Sensor
INC-102294,05/30/2026 22:27,CYBER,Zone A,Low,Field Officer
INC-102295,10-Jul-2026 02:14,phishing attempt,Zone A,Critical,Field Officer
INC-102296,03-Jun-2026 15:17,Cyber Incident,Zone I,Low,Field Officer
INC-102297,24-Jul-2026 04:37,N/A,Zone A,Low,SOC Analyst
INC-102298,2026-07-26 20:05,misc incident,,Critical,SOC Analyst
INC-102299,06/24/2026 05:26,Other,Zone H,Critical,SOC Analyst
INC-102300,08-Jun-2026 07:40,physical breach,,Critical,Field Officer
INC-102301,06/02/2026 17:49,cyber-intrusion,Zone D,High,SOC Analyst
INC-102302,19-Jul-2026 05:53,Intrusion,Zone H,Low,Field Officer
INC-102303,24-May-2026 20:37,weather alert,,Medium,Auto-Sensor
INC-102304,07/02/2026 12:41,Intrusion Attempt,Zone J,Low,
INC-102305,07/13/2026 14:06,Physical Security,Zone E,Medium,Hotline
INC-102306,04-Jun-2026 19:32,phishing attempt,Zone A,Low,Field Officer
INC-102307,10-Jul-2026 21:24,malware detected,Zone E,High,Hotline
INC-102308,14-Jul-2026 07:29,intrusion detected,Zone A,Medium,Field Officer
INC-102309,07/23/2026 13:06,CYBER,Zone H,,
INC-102310,14-Jun-2026 15:03,CYBER,Zone F,Critical,Auto-Sensor
INC-102311,2026-07-13 03:12,phishing attempt,Zone E,Medium,SOC Analyst
INC-102312,2026-05-19 14:18,Physical Security,Zone G,High,SOC Analyst
INC-102313,05/01/2026 22:41,weather alert,,Medium,Hotline
INC-102314,02-May-2026 17:20,CYBER,Zone I,Medium,
INC-102315,05/15/2026 06:56,Environmental Risk,Zone I,3,Auto-Sensor
INC-102316,08-May-2026 18:53,Environmental Risk,Zone E,3,SOC Analyst
INC-102317,08-May-2026 21:56,PHYSICAL BREACH,Zone H,Medium,Auto-Sensor
INC-102318,30-Apr-2026 06:53,Intrusion,Zone I,High,SOC Analyst
INC-102319,2026-07-07 23:27,PHYSICAL BREACH,Zone I,High,Field Officer
INC-102320,27-May-2026 06:44,Intrusion,Zone F,Medium,Field Officer
INC-102321,06/16/2026 15:46,INTRUSION,Zone I,Medium,SOC Analyst
INC-102322,2026-06-17 17:21,malware detected,Zone J,Medium,Field Officer
INC-102323,06/01/2026 06:11,Physical Security,Zone B,Critical,Hotline
INC-102324,2026-05-11 12:47,cyber-intrusion,,3,
INC-102325,05/01/2026 09:22,malware detected,Zone B,Low,Hotline
INC-102326,05/11/2026 21:47,Other,Zone J,Medium,Hotline
INC-102327,2026-07-23 11:27,INTRUSION,,Critical,Field Officer
INC-102328,06/07/2026 07:28,Intrusion Attempt,,High,Field Officer
INC-102329,07/04/2026 09:23,phishing attempt,Zone G,3,Field Officer
INC-102330,05/31/2026 18:37,perimeter breach,Zone D,High,Field Officer
INC-102331,23-Jul-2026 03:42,INTRUSION,Zone I,Critical,
INC-102332,04-Jun-2026 17:43,malware detected,Zone E,Critical,Field Officer
INC-102333,05-Jun-2026 17:10,weather alert,Zone J,Critical,SOC Analyst
INC-102334,09-Jul-2026 14:48,PHYSICAL BREACH,Zone B,Medium,
INC-102335,2026-05-18 14:40,Other,Zone I,High,Auto-Sensor
INC-102336,2026-07-11 02:49,intrusion detected,Zone J,High,
INC-102337,2026-07-08 05:49,PHYSICAL BREACH,Zone J,Critical,SOC Analyst
INC-102338,05/21/2026 12:57,phishing attempt,Zone C,High,SOC Analyst
INC-102339,04-Jun-2026 04:07,INTRUSION,Zone H,Medium,Hotline
INC-102340,2026-05-30 02:18,PHYSICAL BREACH,Zone I,Medium,Auto-Sensor
INC-102341,05-Jul-2026 22:21,phishing attempt,Zone D,High,Field Officer
INC-102342,2026-07-23 01:32,cyber-intrusion,Zone B,Medium,Hotline
INC-102343,11-Jun-2026 14:55,Other,Zone I,Low,Auto-Sensor
INC-102344,2026-07-05 09:47,physical breach,Zone I,High,Auto-Sensor
INC-102345,21-Jul-2026 13:18,Physical Security,Zone C,Medium,Auto-Sensor
INC-102346,05/11/2026 23:43,Environmental Risk,Zone E,3,Hotline
INC-102347,07/12/2026 12:17,Intrusion,,Medium,Auto-Sensor
INC-102348,2026-07-20 17:05,Intrusion,,Critical,Hotline
INC-102349,07/10/2026 05:19,N/A,Zone C,Low,Auto-Sensor
INC-102350,2026-05-03 19:46,unclassified,Zone B,Low,Field Officer
INC-102351,2026-07-18 17:15,Physical Security,Zone D,Medium,Field Officer
INC-102352,05/31/2026 01:29,Intrusion Attempt,Zone E,Medium,SOC Analyst
INC-102353,07/12/2026 23:46,unclassified,Zone I,Critical,Hotline
INC-102354,06/20/2026 20:04,cyber-intrusion,Zone H,Medium,Hotline
INC-102355,08-Jul-2026 07:38,Environmental Risk,Zone J,Low,Field Officer
INC-102356,2026-05-12 05:02,Other,Zone C,Critical,Auto-Sensor
INC-102357,05/22/2026 05:35,misc incident,Zone E,Medium,Auto-Sensor
INC-102358,2026-06-05 17:00,malware detected,Zone C,Critical,
INC-102359,07/13/2026 08:27,intrusion detected,Zone B,Medium,Hotline
INC-102360,07/04/2026 13:22,unclassified,Zone A,High,Hotline
INC-102361,2026-05-04 03:16,phishing attempt,,Critical,Hotline
INC-102362,30-May-2026 16:38,phishing attempt,Zone G,,
INC-102363,05/29/2026 22:10,phishing attempt,Zone I,4,Auto-Sensor
INC-102364,12-Jun-2026 07:02,cyber-intrusion,Zone C,High,Hotline
INC-102365,25-May-2026 19:21,malware detected,Zone I,High,SOC Analyst
INC-102366,05/16/2026 13:46,PHYSICAL BREACH,Zone H,Critical,Hotline
INC-102367,2026-07-08 08:50,Cyber Incident,,Low,Hotline
INC-102368,07/12/2026 00:42,intrusion detected,Zone F,Medium,
INC-102369,24-Jul-2026 14:51,env. hazard,Zone G,Low,SOC Analyst
INC-102370,2026-06-30 19:38,unauthorized-access,Zone E,Medium,
INC-102371,06/17/2026 21:27,perimeter breach,Zone E,3,Hotline
INC-102372,14-Jul-2026 11:47,Environmental Risk,Zone A,Critical,
INC-102373,2026-05-03 21:17,misc incident,Zone J,Low,SOC Analyst
INC-102374,16-May-2026 22:47,PHYSICAL BREACH,,3,Hotline
INC-102375,05/21/2026 06:07,weather alert,Zone C,Low,Field Officer
INC-102376,2026-05-26 09:39,N/A,Zone C,High,SOC Analyst
INC-102377,2026-05-11 08:30,weather alert,Zone B,Medium,Field Officer
INC-102378,05/05/2026 06:41,Physical Security,Zone C,Medium,Auto-Sensor
INC-102379,2026-07-06 23:25,malware detected,,Low,Hotline
INC-102380,23-Jul-2026 01:22,env. hazard,Zone C,Medium,Hotline
INC-102381,2026-07-27 04:13,Intrusion,Zone A,3,Field Officer
INC-102382,09-Jul-2026 00:51,Intrusion,,Medium,Hotline
INC-102383,28-Jun-2026 04:15,physical breach,Zone C,Medium,SOC Analyst
INC-102384,31-May-2026 07:09,weather alert,Zone I,Medium,Auto-Sensor
INC-102385,05/27/2026 23:44,perimeter breach,Zone I,Medium,
INC-102386,06/28/2026 18:35,misc incident,Zone D,4,SOC Analyst
INC-102387,2026-07-01 04:52,cyber-intrusion,Zone A,,Auto-Sensor
INC-102388,06/16/2026 02:14,CYBER,Zone F,Medium,SOC Analyst
INC-102389,2026-05-26 20:12,unauthorized-access,Zone H,3,Hotline
INC-102390,24-Jun-2026 05:28,physical breach,Zone B,Medium,
INC-102391,21-May-2026 11:34,env. hazard,Zone A,3,Hotline
INC-102392,2026-07-02 23:21,Intrusion,Zone C,High,Hotline
INC-102393,06/30/2026 02:49,Intrusion,,High,SOC Analyst
INC-102394,2026-07-05 20:15,Cyber Incident,Zone H,High,SOC Analyst
INC-102395,05/15/2026 04:30,INTRUSION,Zone I,,SOC Analyst
INC-102396,2026-05-28 08:23,misc incident,Zone F,High,Hotline
INC-102397,16-Jul-2026 03:31,physical breach,Zone B,Low,Auto-Sensor
INC-102398,06/19/2026 17:53,Other,Zone G,3,Field Officer
INC-102399,02-May-2026 05:01,Physical Security,Zone J,High,Field Officer
INC-102400,2026-06-03 08:34,PHYSICAL BREACH,Zone D,Low,
INC-102401,06/28/2026 15:18,misc incident,Zone A,Medium,SOC Analyst
INC-102402,2026-04-30 04:29,unauthorized-access,Zone G,Medium,Field Officer
INC-102403,2026-06-01 13:51,CYBER,Zone E,Medium,SOC Analyst
INC-102404,2026-05-07 04:58,ENVIRONMENTAL,Zone H,Critical,Auto-Sensor
INC-102405,07/05/2026 08:34,unauthorized-access,Zone A,High,SOC Analyst
INC-102406,2026-06-25 03:15,malware detected,Zone D,High,SOC Analyst
INC-102407,2026-07-02 20:30,Intrusion,,Low,
INC-102408,10-May-2026 04:43,unauthorized-access,Zone B,Medium,Hotline
INC-102409,2026-05-12 14:02,Environmental Risk,Zone I,Low,
INC-102410,02-Jul-2026 06:54,Intrusion,Zone F,High,Hotline
INC-102411,22-Jun-2026 06:55,perimeter breach,Zone D,High,Auto-Sensor
INC-102412,19-Jun-2026 10:29,malware detected,,Low,Auto-Sensor
INC-102413,05/22/2026 13:32,malware detected,Zone F,Medium,
INC-102414,2026-06-30 22:01,Intrusion Attempt,Zone H,3,
INC-102415,05/03/2026 16:44,CYBER,Zone A,Critical,Auto-Sensor
INC-102416,30-Jun-2026 05:08,physical breach,,Medium,Hotline
INC-102417,05/11/2026 12:23,env. hazard,Zone I,3,Hotline
INC-102418,14-May-2026 06:41,Environmental Risk,Zone E,High,Field Officer
INC-102419,2026-07-12 22:37,misc incident,Zone F,High,Hotline
INC-102420,23-Jun-2026 09:47,PHYSICAL BREACH,Zone J,High,SOC Analyst
INC-102421,05/18/2026 13:41,ENVIRONMENTAL,Zone D,Critical,SOC Analyst
INC-102422,2026-07-20 16:26,unauthorized-access,Zone B,,Auto-Sensor
INC-102423,06/17/2026 11:15,intrusion detected,Zone J,Low,Auto-Sensor
INC-102424,03-Jun-2026 15:47,misc incident,Zone C,3,SOC Analyst
INC-102425,05/30/2026 06:17,ENVIRONMENTAL,Zone G,3,SOC Analyst
INC-102426,19-Jun-2026 13:34,Physical Security,Zone J,High,
INC-102427,2026-05-05 08:53,phishing attempt,,Low,SOC Analyst
INC-102428,22-Jun-2026 02:01,Cyber Incident,Zone C,Critical,
INC-102429,2026-06-15 20:25,perimeter breach,Zone A,Medium,Field Officer
INC-102430,2026-07-10 07:35,CYBER,Zone D,Critical,Hotline
INC-102431,05/31/2026 22:54,Intrusion Attempt,Zone J,Medium,Auto-Sensor
INC-102432,06/22/2026 02:22,INTRUSION,Zone I,Critical,
INC-102433,07/08/2026 05:54,Physical Security,Zone A,High,
INC-102434,2026-07-17 12:19,unauthorized-access,,Medium,Auto-Sensor
INC-102435,07/05/2026 15:07,cyber-intrusion,,High,Hotline
INC-102436,04-Jun-2026 14:35,Intrusion Attempt,Zone F,3,Auto-Sensor
INC-102437,09-Jun-2026 23:35,CYBER,Zone D,Critical,Hotline
INC-102438,06/02/2026 00:24,Environmental Risk,Zone C,Critical,Auto-Sensor
INC-102439,2026-07-20 06:45,cyber-intrusion,Zone A,4,SOC Analyst
INC-102440,07/07/2026 10:34,phishing attempt,,Low,Field Officer
INC-102441,2026-07-09 20:44,malware detected,Zone G,4,Auto-Sensor
INC-102442,06/06/2026 09:12,N/A,Zone C,Low,
INC-102443,02-May-2026 16:25,env. hazard,,Low,Field Officer
INC-102444,2026-05-04 05:03,intrusion detected,Zone B,Low,SOC Analyst
INC-102445,2026-06-13 17:20,physical breach,Zone C,Medium,Hotline
INC-102446,10-Jul-2026 03:07,INTRUSION,Zone E,Medium,SOC Analyst
INC-102447,19-May-2026 17:37,Intrusion Attempt,Zone B,High,
INC-102448,13-May-2026 17:47,physical breach,,High,Hotline
INC-102449,07/04/2026 05:48,Cyber Incident,Zone H,Low,Auto-Sensor
INC-102450,18-Jul-2026 20:06,unauthorized-access,,Medium,
INC-102451,14-Jul-2026 02:08,INTRUSION,Zone C,High,
INC-102452,06/16/2026 21:09,intrusion detected,,4,Field Officer
INC-102453,2026-06-30 20:20,cyber-intrusion,Zone A,3,Auto-Sensor
INC-102454,27-Jul-2026 05:39,cyber-intrusion,Zone I,Medium,
INC-102455,07/11/2026 21:54,Intrusion,Zone I,High,
INC-102456,09-May-2026 17:27,Environmental Risk,,Critical,Auto-Sensor
INC-102457,17-Jul-2026 11:23,CYBER,Zone F,High,Hotline
INC-102458,05-Jul-2026 00:18,physical breach,Zone J,3,Auto-Sensor
INC-102459,07/26/2026 09:23,unclassified,Zone G,4,SOC Analyst
INC-102460,17-Jul-2026 02:37,Environmental Risk,Zone H,3,Hotline
INC-102461,06/15/2026 13:26,perimeter breach,Zone J,High,Field Officer
INC-102462,2026-07-09 16:44,CYBER,Zone F,Critical,
INC-102463,17-May-2026 08:21,physical breach,Zone D,4,Field Officer
INC-102464,07-Jul-2026 13:52,weather alert,,Medium,Auto-Sensor
INC-102465,07/27/2026 08:18,Environmental Risk,Zone B,Low,Auto-Sensor
INC-102466,06/09/2026 01:09,cyber-intrusion,Zone G,Low,SOC Analyst
INC-102467,02-May-2026 20:01,cyber-intrusion,Zone I,High,
INC-102468,08-Jul-2026 17:06,INTRUSION,Zone G,Medium,SOC Analyst
INC-102469,04-Jun-2026 12:06,malware detected,Zone C,Low,Hotline
INC-102470,21-May-2026 06:44,misc incident,Zone E,Low,
INC-102471,07/11/2026 17:12,Intrusion,Zone G,Medium,SOC Analyst
INC-102472,17-Jun-2026 10:59,Cyber Incident,Zone J,Medium,SOC Analyst
INC-102473,2026-05-23 10:38,perimeter breach,Zone G,Medium,
INC-102474,2026-07-14 09:37,Environmental Risk,Zone H,3,SOC Analyst
INC-102475,2026-05-23 06:49,CYBER,Zone C,3,Auto-Sensor
INC-102476,01-Jul-2026 10:21,intrusion detected,Zone D,High,Auto-Sensor
INC-102477,2026-05-11 21:09,weather alert,,3,Hotline
INC-102478,20-Jun-2026 17:48,Physical Security,Zone I,Medium,Field Officer
INC-102479,2026-07-06 15:41,unauthorized-access,Zone B,High,Hotline
INC-102480,2026-07-25 14:46,Physical Security,Zone B,High,Auto-Sensor
INC-102481,25-May-2026 21:30,unauthorized-access,Zone D,,SOC Analyst
INC-102482,2026-06-21 19:23,Cyber Incident,Zone C,Low,Field Officer
INC-102483,2026-06-12 06:04,unauthorized-access,Zone B,High,Field Officer
INC-102484,06/13/2026 23:22,env. hazard,Zone H,Low,SOC Analyst
INC-102485,31-May-2026 02:58,weather alert,Zone A,4,Hotline
INC-102486,06/25/2026 12:01,intrusion detected,Zone G,Low,Field Officer
INC-102487,07/22/2026 14:58,Cyber Incident,Zone C,Critical,SOC Analyst
INC-102488,07/02/2026 10:10,perimeter breach,Zone J,Low,
INC-102489,07/25/2026 02:41,perimeter breach,Zone D,High,Auto-Sensor
INC-102490,2026-05-31 21:52,PHYSICAL BREACH,Zone F,Medium,Hotline
INC-102491,06-Jun-2026 07:31,CYBER,Zone G,4,SOC Analyst
INC-102492,2026-05-14 08:22,CYBER,,Low,
INC-102493,07/13/2026 15:40,phishing attempt,Zone A,Critical,Field Officer
INC-102494,07/21/2026 10:35,phishing attempt,Zone F,3,Auto-Sensor
INC-102495,2026-05-01 15:54,malware detected,Zone C,Medium,Hotline
INC-102496,06/11/2026 11:21,unclassified,Zone I,Medium,Auto-Sensor
INC-102497,06/26/2026 03:39,Intrusion,Zone J,Low,SOC Analyst
INC-102498,13-Jul-2026 07:09,intrusion detected,Zone C,High,
INC-102499,06-Jun-2026 08:06,unclassified,Zone H,High,Hotline
INC-102500,2026-06-17 17:03,cyber-intrusion,Zone E,Medium,
INC-102501,25-May-2026 15:49,PHYSICAL BREACH,Zone E,4,
INC-102502,2026-05-29 11:07,CYBER,Zone B,Critical,Auto-Sensor
INC-102503,07/10/2026 13:12,PHYSICAL BREACH,,Medium,
INC-102504,25-Jun-2026 21:03,cyber-intrusion,Zone D,3,Auto-Sensor
INC-102505,15-May-2026 06:05,perimeter breach,Zone H,Medium,Hotline
INC-102506,2026-07-24 17:21,physical breach,,Low,
INC-102507,05/20/2026 07:21,intrusion detected,Zone J,High,Field Officer
INC-102508,2026-06-23 00:36,perimeter breach,Zone A,High,Hotline
INC-102509,2026-05-14 15:12,env. hazard,Zone E,Medium,
INC-102510,22-Jun-2026 14:16,misc incident,,High,
INC-102511,2026-05-23 15:21,cyber-intrusion,,3,Field Officer
INC-102512,27-May-2026 03:14,Other,,Low,Field Officer
INC-102513,07-May-2026 15:38,env. hazard,Zone B,High,SOC Analyst
INC-102514,01-Jun-2026 12:45,phishing attempt,Zone A,Low,Hotline
INC-102515,06/13/2026 23:08,CYBER,Zone B,High,Field Officer
INC-102516,2026-05-30 00:07,unauthorized-access,Zone G,Low,
INC-102517,04-Jun-2026 08:48,Environmental Risk,Zone H,High,Hotline
INC-102518,14-Jun-2026 19:48,intrusion detected,,Critical,Field Officer
INC-102519,2026-06-06 12:15,misc incident,Zone A,4,Auto-Sensor
INC-102520,14-Jun-2026 18:43,N/A,,Medium,Hotline
INC-102521,05/21/2026 03:33,Physical Security,Zone I,3,Field Officer
INC-102522,2026-06-15 13:30,INTRUSION,Zone J,High,Hotline
INC-102523,2026-05-18 16:48,Intrusion,Zone B,Critical,Auto-Sensor
INC-102524,2026-06-24 12:37,unclassified,,3,SOC Analyst
INC-102525,2026-06-07 00:32,unauthorized-access,Zone D,Medium,Field Officer
INC-102526,07/12/2026 12:32,misc incident,Zone F,Low,Field Officer
INC-102527,25-Jun-2026 21:34,cyber-intrusion,Zone B,Low,Field Officer
INC-102528,06/07/2026 04:54,Intrusion,Zone F,High,Hotline
INC-102529,2026-06-15 16:03,intrusion detected,Zone I,Medium,Hotline
INC-102530,05/10/2026 13:32,Cyber Incident,,High,SOC Analyst
INC-102531,17-May-2026 08:43,Intrusion Attempt,Zone A,Low,Field Officer
INC-102532,05/11/2026 04:22,physical breach,,Critical,Hotline
INC-102533,2026-06-11 06:24,Intrusion,,Medium,
INC-102534,2026-05-19 06:35,Intrusion Attempt,Zone J,Medium,SOC Analyst
INC-102535,2026-05-31 19:20,INTRUSION,Zone H,High,Auto-Sensor
INC-102536,07/20/2026 10:51,physical breach,Zone J,Critical,SOC Analyst
INC-102537,05/10/2026 21:12,phishing attempt,Zone B,Medium,SOC Analyst
INC-102538,2026-05-18 12:14,malware detected,Zone H,3,Field Officer
INC-102539,2026-07-16 06:12,weather alert,Zone I,Critical,SOC Analyst
INC-102540,06/30/2026 21:38,env. hazard,Zone A,4,
INC-102541,2026-06-09 22:29,unclassified,Zone J,Low,Field Officer
INC-102542,06/11/2026 04:26,ENVIRONMENTAL,Zone E,Low,Hotline
INC-102543,2026-05-19 08:29,Intrusion Attempt,Zone D,3,Auto-Sensor
INC-102544,2026-07-08 10:30,cyber-intrusion,Zone G,High,SOC Analyst
INC-102545,07/04/2026 23:34,Intrusion,Zone G,High,Hotline
INC-102546,2026-06-10 03:08,Cyber Incident,Zone J,Low,
INC-102547,06-Jul-2026 21:27,malware detected,Zone E,Critical,SOC Analyst
INC-102548,06/19/2026 17:02,Intrusion,Zone G,High,SOC Analyst
INC-102549,04-Jun-2026 10:31,weather alert,Zone G,,
INC-102550,05/01/2026 00:59,weather alert,,Critical,Auto-Sensor
INC-102551,2026-07-23 17:58,Intrusion Attempt,Zone J,4,Field Officer
INC-102552,05/16/2026 12:16,ENVIRONMENTAL,Zone H,3,SOC Analyst
INC-102553,22-Jun-2026 13:31,cyber-intrusion,Zone A,Medium,SOC Analyst
INC-102554,22-Jul-2026 02:46,Physical Security,,Medium,Hotline
INC-102555,20-Jul-2026 18:18,N/A,,High,Auto-Sensor
INC-102556,05/25/2026 01:26,malware detected,Zone F,Medium,SOC Analyst
INC-102557,12-Jun-2026 05:47,INTRUSION,Zone G,Medium,Hotline
INC-102558,14-May-2026 23:06,CYBER,Zone G,Medium,Auto-Sensor
INC-102559,06/15/2026 11:05,malware detected,Zone C,High,Hotline
INC-102560,14-May-2026 23:52,unauthorized-access,Zone B,High,Hotline
INC-102561,16-Jun-2026 07:28,ENVIRONMENTAL,Zone H,High,SOC Analyst
INC-102562,08-Jul-2026 06:39,Other,Zone A,Medium,Hotline
INC-102563,13-Jun-2026 12:44,unclassified,Zone B,Critical,
INC-102564,2026-05-26 10:38,Environmental Risk,Zone I,Critical,
INC-102565,2026-07-07 03:54,cyber-intrusion,Zone F,Medium,SOC Analyst
INC-102566,09-Jul-2026 15:44,INTRUSION,Zone B,Low,Hotline
INC-102567,19-Jun-2026 02:39,misc incident,,Medium,SOC Analyst
INC-102568,2026-07-20 23:42,Cyber Incident,Zone J,High,SOC Analyst
INC-102569,05/02/2026 14:28,phishing attempt,Zone D,,SOC Analyst
INC-102570,13-Jun-2026 12:00,ENVIRONMENTAL,Zone D,Low,
INC-102571,23-Jun-2026 19:54,env. hazard,Zone G,3,Auto-Sensor
INC-102572,2026-05-16 01:45,Environmental Risk,Zone B,Critical,
INC-102573,09-Jul-2026 16:54,ENVIRONMENTAL,,Low,SOC Analyst
INC-102574,2026-06-10 01:26,PHYSICAL BREACH,,3,SOC Analyst
INC-102575,05/07/2026 02:28,ENVIRONMENTAL,Zone H,3,Field Officer
INC-102576,06/27/2026 21:33,env. hazard,Zone F,Low,Hotline
INC-102577,2026-05-26 07:53,intrusion detected,Zone I,Medium,
INC-102578,2026-05-23 21:50,INTRUSION,,Medium,SOC Analyst
INC-102579,2026-07-22 05:40,ENVIRONMENTAL,Zone E,Critical,Hotline
INC-102580,31-May-2026 16:39,N/A,Zone G,4,Hotline
INC-102581,2026-07-02 20:54,unauthorized-access,Zone I,Low,SOC Analyst
INC-102582,04-Jul-2026 15:02,phishing attempt,,3,SOC Analyst
INC-102583,23-Jun-2026 16:23,unauthorized-access,,3,
INC-102584,07/07/2026 08:12,malware detected,Zone J,High,Hotline
INC-102585,2026-04-30 23:16,Intrusion,Zone C,Low,Auto-Sensor
INC-102586,22-May-2026 12:15,phishing attempt,Zone C,,SOC Analyst
INC-102587,16-Jul-2026 16:52,Intrusion Attempt,Zone F,Critical,Auto-Sensor
INC-102588,07/10/2026 08:42,misc incident,,High,Auto-Sensor
INC-102589,06/11/2026 03:33,CYBER,Zone H,Medium,Field Officer
INC-102590,06/11/2026 15:49,PHYSICAL BREACH,Zone D,4,Auto-Sensor
INC-102591,14-Jun-2026 22:09,intrusion detected,Zone F,Medium,
INC-102592,06/06/2026 13:58,PHYSICAL BREACH,Zone I,Critical,SOC Analyst
INC-102593,2026-07-11 21:13,CYBER,Zone F,Medium,SOC Analyst
