response_id,dispatch_time,arrival_time,unit,zone_code,response_status,shift
OPS-201775,2026-06-04 02:53,2026-06-04 03:03,Alpha Unit,H,Closed,Night
OPS-201776,2026-07-16 02:36,2026-07-16 02:41,Alpha Unit,F,Closed,Night
OPS-201777,2026-05-18 05:15,2026-05-18 05:36,Echo Unit,D,Resolved,Night
OPS-201778,2026-07-15 20:02,2026-07-15 20:09,Alpha Unit,I,Closed,Night
OPS-201779,2026-06-11 16:21,2026-06-11 16:29,Delta Unit,C,Resolved,Day
OPS-201780,2026-05-08 02:23,2026-05-08 02:32,Golf Unit,G,Closed,Night
OPS-201781,2026-07-23 02:43,2026-07-23 02:52,Delta Unit,I,Resolved,Night
OPS-201782,2026-06-10 22:44,2026-06-10 22:49,Foxtrot Unit,J,Under Investigation,Night
OPS-201783,2026-06-19 14:00,2026-06-19 14:09,Foxtrot Unit,C,Resolved,Day
OPS-201784,2026-05-12 10:36,2026-05-12 10:50,Hotel Unit,J,Resolved,Day
OPS-201785,2026-05-22 04:49,2026-05-22 05:03,Bravo Unit,I,Resolved,Night
OPS-201786,2026-05-30 03:22,2026-05-30 03:31,Hotel Unit,A,Resolved,Night
OPS-201787,2026-06-26 04:06,2026-06-26 04:18,Charlie Unit,B,Under Investigation,Night
OPS-201788,2026-06-20 15:39,2026-06-20 15:49,Bravo Unit,F,Under Investigation,Day
OPS-201789,2026-05-22 15:10,2026-05-22 15:20,Hotel Unit,J,Resolved,Day
OPS-201790,2026-06-09 20:16,2026-06-09 20:27,Charlie Unit,B,Resolved,Night
OPS-201791,2026-07-18 12:10,2026-07-18 12:21,Golf Unit,B,Escalated,Day
OPS-201792,2026-07-08 17:52,2026-07-08 18:01,Golf Unit,B,Under Investigation,Day
OPS-201793,2026-05-09 14:26,2026-05-09 14:35,Hotel Unit,E,Closed,Day
OPS-201794,2026-06-09 23:56,2026-06-10 00:11,Hotel Unit,D,Under Investigation,Night
OPS-201795,2026-07-13 00:42,2026-07-13 00:48,Bravo Unit,G,Resolved,Night
OPS-201796,2026-06-27 20:55,2026-06-27 20:59,Charlie Unit,A,Resolved,Night
OPS-201797,2026-05-16 23:34,2026-05-16 23:45,Hotel Unit,I,Under Investigation,Night
OPS-201798,2026-07-20 18:03,2026-07-20 18:07,Charlie Unit,H,Closed,Night
OPS-201799,2026-05-27 05:58,2026-05-27 06:17,Foxtrot Unit,D,Resolved,Night
OPS-201800,2026-05-01 19:59,2026-05-01 20:05,Alpha Unit,C,Resolved,Night
OPS-201801,2026-05-28 20:34,2026-05-28 20:41,Charlie Unit,F,Resolved,Night
OPS-201802,2026-05-19 21:43,2026-05-19 22:04,Charlie Unit,D,Resolved,Night
OPS-201803,2026-05-18 20:02,2026-05-18 20:12,Charlie Unit,E,Under Investigation,Night
OPS-201804,2026-06-28 14:01,2026-06-28 14:06,Charlie Unit,J,Resolved,Day
OPS-201805,2026-06-18 11:01,2026-06-18 11:12,Echo Unit,B,Closed,Day
OPS-201806,2026-07-27 16:33,2026-07-27 16:46,Charlie Unit,A,Resolved,Day
OPS-201807,2026-05-07 11:23,2026-05-07 11:32,Hotel Unit,C,Closed,Day
OPS-201808,2026-07-20 10:54,2026-07-20 11:09,Bravo Unit,D,Resolved,Day
OPS-201809,2026-05-27 14:54,2026-05-27 15:01,Hotel Unit,E,Escalated,Day
OPS-201810,2026-05-25 11:09,2026-05-25 11:19,Foxtrot Unit,I,Resolved,Day
OPS-201811,2026-06-11 16:31,2026-06-11 16:41,Foxtrot Unit,G,Resolved,Day
OPS-201812,2026-06-28 01:30,2026-06-28 01:46,Foxtrot Unit,E,Under Investigation,Night
OPS-201813,2026-06-05 10:03,2026-06-05 10:17,Golf Unit,A,Resolved,Day
OPS-201814,2026-05-31 15:56,2026-05-31 16:08,Charlie Unit,J,Resolved,Day
OPS-201815,2026-07-01 01:12,2026-07-01 01:24,Echo Unit,C,Resolved,Night
OPS-201816,2026-05-24 20:38,2026-05-24 20:46,Echo Unit,F,Closed,Night
OPS-201817,2026-05-02 08:13,2026-05-02 08:22,Echo Unit,H,Resolved,Day
OPS-201818,2026-05-22 11:20,2026-05-22 11:30,Charlie Unit,H,Resolved,Day
OPS-201819,2026-06-10 08:36,2026-06-10 08:48,Charlie Unit,H,Escalated,Day
OPS-201820,2026-07-21 18:01,2026-07-21 18:12,Hotel Unit,B,Escalated,Night
OPS-201821,2026-07-04 17:04,2026-07-04 17:10,Delta Unit,G,Resolved,Day
OPS-201822,2026-06-04 18:59,2026-06-04 19:06,Golf Unit,A,Under Investigation,Night
OPS-201823,2026-05-18 12:00,2026-05-18 12:12,Foxtrot Unit,A,Under Investigation,Day
OPS-201824,2026-06-16 02:01,2026-06-16 02:13,Alpha Unit,I,Closed,Night
OPS-201825,2026-05-02 03:10,2026-05-02 03:25,Delta Unit,F,Escalated,Night
OPS-201826,2026-05-13 18:24,2026-05-13 18:39,Delta Unit,A,Under Investigation,Night
OPS-201827,2026-05-13 00:07,2026-05-13 00:21,Delta Unit,B,Under Investigation,Night
OPS-201828,2026-05-14 09:07,2026-05-14 09:13,Echo Unit,F,Under Investigation,Day
OPS-201829,2026-06-07 07:20,2026-06-07 07:33,Alpha Unit,I,Resolved,Day
OPS-201830,2026-06-27 04:36,2026-06-27 04:47,Golf Unit,B,Resolved,Night
OPS-201831,2026-07-13 18:43,2026-07-13 18:58,Golf Unit,I,Under Investigation,Night
OPS-201832,2026-04-30 20:24,2026-04-30 20:36,Foxtrot Unit,B,Resolved,Night
OPS-201833,2026-06-26 11:11,2026-06-26 11:21,Charlie Unit,G,Closed,Day
OPS-201834,2026-07-22 10:04,2026-07-22 10:15,Hotel Unit,I,Escalated,Day
OPS-201835,2026-07-16 18:10,2026-07-16 18:22,Golf Unit,G,Escalated,Night
OPS-201836,2026-06-15 21:29,2026-06-15 21:33,Echo Unit,E,Resolved,Night
OPS-201837,2026-05-21 15:55,2026-05-21 16:03,Foxtrot Unit,A,Closed,Day
OPS-201838,2026-05-18 14:48,2026-05-18 14:53,Echo Unit,F,Under Investigation,Day
OPS-201839,2026-06-20 14:02,2026-06-20 14:08,Alpha Unit,F,Resolved,Day
OPS-201840,2026-07-18 19:49,2026-07-18 19:55,Hotel Unit,G,Under Investigation,Night
OPS-201841,2026-06-17 10:13,2026-06-17 10:23,Echo Unit,A,Resolved,Day
OPS-201842,2026-05-22 22:41,2026-05-22 22:50,Hotel Unit,C,Escalated,Night
OPS-201843,2026-07-20 08:18,2026-07-20 08:30,Echo Unit,C,Closed,Day
OPS-201844,2026-05-16 17:01,2026-05-16 17:11,Golf Unit,J,Resolved,Day
OPS-201845,2026-06-23 11:23,2026-06-23 11:34,Charlie Unit,C,Closed,Day
OPS-201846,2026-05-07 22:22,2026-05-07 22:35,Foxtrot Unit,E,Resolved,Night
OPS-201847,2026-06-25 02:28,2026-06-25 02:36,Alpha Unit,A,Closed,Night
OPS-201848,2026-06-28 09:26,2026-06-28 09:48,Echo Unit,D,Under Investigation,Day
OPS-201849,2026-06-11 04:55,2026-06-11 05:05,Charlie Unit,H,Closed,Night
OPS-201850,2026-06-16 02:51,2026-06-16 03:03,Echo Unit,D,Under Investigation,Night
OPS-201851,2026-07-23 16:52,2026-07-23 17:02,Hotel Unit,A,Escalated,Day
OPS-201852,2026-06-21 04:58,2026-06-21 05:09,Echo Unit,I,Resolved,Night
OPS-201853,2026-05-27 23:16,2026-05-27 23:29,Golf Unit,E,Resolved,Night
OPS-201854,2026-07-05 02:13,2026-07-05 02:23,Echo Unit,I,Closed,Night
OPS-201855,2026-05-17 23:31,2026-05-17 23:41,Charlie Unit,E,Under Investigation,Night
OPS-201856,2026-05-27 16:37,2026-05-27 16:43,Foxtrot Unit,F,Resolved,Day
OPS-201857,2026-05-13 11:27,2026-05-13 11:39,Echo Unit,I,Resolved,Day
OPS-201858,2026-07-20 02:01,2026-07-20 02:05,Golf Unit,I,Resolved,Night
OPS-201859,2026-06-02 20:11,2026-06-02 20:20,Golf Unit,C,Resolved,Night
OPS-201860,2026-07-24 11:26,2026-07-24 11:35,Hotel Unit,E,Resolved,Day
OPS-201861,2026-05-07 20:55,2026-05-07 21:05,Foxtrot Unit,H,Resolved,Night
OPS-201862,2026-06-11 06:03,2026-06-11 06:10,Hotel Unit,A,Resolved,Day
OPS-201863,2026-05-31 04:50,2026-05-31 05:00,Delta Unit,A,Resolved,Night
OPS-201864,2026-07-21 08:25,2026-07-21 08:32,Foxtrot Unit,J,Resolved,Day
OPS-201865,2026-05-08 14:00,2026-05-08 14:05,Bravo Unit,F,Resolved,Day
OPS-201866,2026-05-22 09:08,2026-05-22 09:21,Golf Unit,H,Resolved,Day
OPS-201867,2026-06-19 11:49,2026-06-19 12:04,Foxtrot Unit,H,Escalated,Day
OPS-201868,2026-05-08 04:38,2026-05-08 04:46,Bravo Unit,J,Escalated,Night
OPS-201869,2026-05-28 21:25,2026-05-28 21:34,Alpha Unit,H,Closed,Night
OPS-201870,2026-07-09 15:54,2026-07-09 16:00,Golf Unit,J,Resolved,Day
OPS-201871,2026-06-13 17:56,2026-06-13 18:07,Bravo Unit,I,Resolved,Day
OPS-201872,2026-07-01 09:55,2026-07-01 10:06,Delta Unit,C,Resolved,Day
OPS-201873,2026-05-25 08:40,2026-05-25 08:52,Hotel Unit,E,Escalated,Day
OPS-201874,2026-05-24 01:45,2026-05-24 01:52,Alpha Unit,I,Resolved,Night
OPS-201875,2026-06-26 12:01,2026-06-26 12:12,Delta Unit,E,Resolved,Day
OPS-201876,2026-06-24 19:23,2026-06-24 19:45,Foxtrot Unit,D,Under Investigation,Night
OPS-201877,2026-07-06 15:28,2026-07-06 15:40,Alpha Unit,H,Resolved,Day
OPS-201878,2026-07-19 09:13,2026-07-19 09:23,Golf Unit,I,Under Investigation,Day
OPS-201879,2026-06-20 08:56,2026-06-20 09:08,Golf Unit,E,Resolved,Day
OPS-201880,2026-05-11 02:44,2026-05-11 02:51,Hotel Unit,I,Closed,Night
OPS-201881,2026-06-26 12:01,2026-06-26 12:03,Alpha Unit,B,Closed,Day
OPS-201882,2026-06-01 22:49,2026-06-01 22:52,Golf Unit,G,Under Investigation,Night
OPS-201883,2026-06-17 00:46,2026-06-17 00:54,Hotel Unit,E,Resolved,Night
OPS-201884,2026-06-12 18:27,2026-06-12 18:41,Charlie Unit,D,Resolved,Night
OPS-201885,2026-06-15 04:58,2026-06-15 05:06,Charlie Unit,G,Resolved,Night
OPS-201886,2026-05-28 23:45,2026-05-29 00:06,Foxtrot Unit,D,Under Investigation,Night
OPS-201887,2026-07-21 08:34,2026-07-21 08:40,Alpha Unit,B,Resolved,Day
OPS-201888,2026-05-01 16:22,2026-05-01 16:32,Foxtrot Unit,E,Resolved,Day
OPS-201889,2026-06-15 17:49,2026-06-15 17:55,Delta Unit,E,Under Investigation,Day
OPS-201890,2026-05-08 12:30,2026-05-08 12:35,Delta Unit,E,Closed,Day
OPS-201891,2026-06-09 20:58,2026-06-09 21:05,Golf Unit,C,Closed,Night
OPS-201892,2026-07-19 11:12,2026-07-19 11:26,Bravo Unit,G,Resolved,Day
OPS-201893,2026-05-31 09:46,2026-05-31 09:54,Bravo Unit,C,Closed,Day
OPS-201894,2026-06-14 15:40,2026-06-14 15:51,Bravo Unit,F,Under Investigation,Day
OPS-201895,2026-05-10 12:09,2026-05-10 12:25,Golf Unit,D,Under Investigation,Day
OPS-201896,2026-06-13 05:43,2026-06-13 05:58,Bravo Unit,D,Resolved,Night
OPS-201897,2026-05-01 18:51,2026-05-01 19:03,Delta Unit,I,Resolved,Night
OPS-201898,2026-07-14 22:05,2026-07-14 22:26,Alpha Unit,E,Resolved,Night
OPS-201899,2026-07-07 06:18,2026-07-07 06:30,Delta Unit,J,Resolved,Day
OPS-201900,2026-06-19 18:34,2026-06-19 18:45,Echo Unit,E,Closed,Night
OPS-201901,2026-06-07 04:19,2026-06-07 04:27,Delta Unit,J,Resolved,Night
OPS-201902,2026-05-26 21:57,2026-05-26 21:59,Bravo Unit,E,Resolved,Night
OPS-201903,2026-05-09 06:28,2026-05-09 06:35,Golf Unit,A,Closed,Day
OPS-201904,2026-05-26 23:17,2026-05-26 23:32,Foxtrot Unit,F,Resolved,Night
OPS-201905,2026-07-22 11:33,2026-07-22 11:43,Bravo Unit,G,Escalated,Day
OPS-201906,2026-04-29 12:24,2026-04-29 12:38,Foxtrot Unit,I,Under Investigation,Day
OPS-201907,2026-06-24 00:53,2026-06-24 01:00,Delta Unit,C,Resolved,Night
OPS-201908,2026-06-21 16:39,2026-06-21 16:48,Golf Unit,F,Resolved,Day
OPS-201909,2026-06-17 06:05,2026-06-17 06:18,Alpha Unit,F,Resolved,Day
OPS-201910,2026-05-18 23:04,2026-05-18 23:18,Echo Unit,E,Resolved,Night
OPS-201911,2026-07-04 19:37,2026-07-04 19:56,Alpha Unit,D,Resolved,Night
OPS-201912,2026-07-14 08:06,2026-07-14 08:17,Bravo Unit,E,Closed,Day
OPS-201913,2026-07-22 23:22,2026-07-22 23:38,Charlie Unit,J,Resolved,Night
OPS-201914,2026-07-15 05:37,2026-07-15 05:51,Delta Unit,J,Resolved,Night
OPS-201915,2026-06-04 04:29,2026-06-04 04:35,Delta Unit,C,Under Investigation,Night
OPS-201916,2026-06-25 04:24,2026-06-25 04:30,Charlie Unit,C,Resolved,Night
OPS-201917,2026-06-04 16:40,2026-06-04 16:50,Alpha Unit,J,Closed,Day
OPS-201918,2026-07-23 21:51,2026-07-23 21:59,Hotel Unit,I,Resolved,Night
OPS-201919,2026-05-26 16:06,2026-05-26 16:18,Bravo Unit,E,Closed,Day
OPS-201920,2026-07-04 14:38,2026-07-04 14:59,Bravo Unit,D,Resolved,Day
OPS-201921,2026-04-29 04:38,2026-04-29 04:50,Delta Unit,F,Resolved,Night
OPS-201922,2026-06-17 08:12,2026-06-17 08:25,Charlie Unit,H,Resolved,Day
OPS-201923,2026-06-05 21:32,2026-06-05 21:41,Golf Unit,E,Resolved,Night
OPS-201924,2026-07-22 18:08,2026-07-22 18:21,Foxtrot Unit,B,Escalated,Night
OPS-201925,2026-06-23 01:53,2026-06-23 02:07,Golf Unit,E,Escalated,Night
OPS-201926,2026-06-23 14:28,2026-06-23 14:38,Echo Unit,E,Resolved,Day
OPS-201927,2026-06-21 20:41,2026-06-21 20:51,Echo Unit,C,Under Investigation,Night
OPS-201928,2026-07-02 03:06,2026-07-02 03:17,Alpha Unit,B,Under Investigation,Night
OPS-201929,2026-07-20 02:56,2026-07-20 03:09,Bravo Unit,H,Resolved,Night
OPS-201930,2026-06-25 06:33,2026-06-25 06:39,Charlie Unit,C,Under Investigation,Day
OPS-201931,2026-05-25 04:24,2026-05-25 04:44,Delta Unit,D,Under Investigation,Night
OPS-201932,2026-05-07 16:35,2026-05-07 16:50,Charlie Unit,D,Resolved,Day
OPS-201933,2026-05-21 04:09,2026-05-21 04:19,Alpha Unit,G,Closed,Night
OPS-201934,2026-05-02 03:00,2026-05-02 03:07,Golf Unit,I,Under Investigation,Night
OPS-201935,2026-07-06 02:30,2026-07-06 02:39,Charlie Unit,I,Closed,Night
OPS-201936,2026-05-22 07:38,2026-05-22 07:42,Golf Unit,B,Resolved,Day
OPS-201937,2026-05-24 21:16,2026-05-24 21:24,Golf Unit,F,Closed,Night
OPS-201938,2026-05-12 21:33,2026-05-12 21:46,Delta Unit,J,Closed,Night
OPS-201939,2026-05-19 03:54,2026-05-19 04:08,Echo Unit,G,Resolved,Night
OPS-201940,2026-07-03 23:58,2026-07-04 00:05,Hotel Unit,G,Resolved,Night
OPS-201941,2026-05-15 16:25,2026-05-15 16:32,Hotel Unit,F,Resolved,Day
OPS-201942,2026-05-31 01:41,2026-05-31 01:45,Golf Unit,G,Under Investigation,Night
OPS-201943,2026-07-21 10:15,2026-07-21 10:23,Echo Unit,B,Resolved,Day
OPS-201944,2026-05-05 21:07,2026-05-05 21:17,Echo Unit,B,Escalated,Night
OPS-201945,2026-05-25 05:34,2026-05-25 05:46,Charlie Unit,B,Resolved,Night
OPS-201946,2026-05-18 19:19,2026-05-18 19:32,Delta Unit,J,Closed,Night
OPS-201947,2026-05-11 06:48,2026-05-11 06:54,Foxtrot Unit,I,Resolved,Day
OPS-201948,2026-06-22 16:42,2026-06-22 16:54,Charlie Unit,E,Resolved,Day
OPS-201949,2026-07-23 15:50,2026-07-23 16:03,Foxtrot Unit,H,Resolved,Day
OPS-201950,2026-06-06 17:09,2026-06-06 17:21,Hotel Unit,A,Resolved,Day
OPS-201951,2026-05-19 17:00,2026-05-19 17:07,Hotel Unit,B,Escalated,Day
OPS-201952,2026-07-26 19:50,2026-07-26 20:01,Bravo Unit,J,Resolved,Night
OPS-201953,2026-06-12 09:22,2026-06-12 09:24,Foxtrot Unit,F,Closed,Day
OPS-201954,2026-06-18 03:55,2026-06-18 04:04,Charlie Unit,B,Resolved,Night
OPS-201955,2026-05-22 15:27,2026-05-22 15:34,Foxtrot Unit,A,Under Investigation,Day
OPS-201956,2026-05-20 05:28,2026-05-20 05:34,Echo Unit,I,Resolved,Night
OPS-201957,2026-05-06 10:50,2026-05-06 10:52,Echo Unit,A,Resolved,Day
OPS-201958,2026-05-16 23:06,2026-05-16 23:16,Alpha Unit,H,Resolved,Night
OPS-201959,2026-06-04 06:21,2026-06-04 06:30,Foxtrot Unit,F,Resolved,Day
OPS-201960,2026-06-19 20:15,2026-06-19 20:21,Charlie Unit,F,Under Investigation,Night
OPS-201961,2026-06-25 04:57,2026-06-25 05:10,Bravo Unit,C,Under Investigation,Night
OPS-201962,2026-06-22 23:59,2026-06-23 00:01,Bravo Unit,G,Closed,Night
OPS-201963,2026-06-01 01:05,2026-06-01 01:14,Golf Unit,H,Resolved,Night
OPS-201964,2026-07-05 19:42,2026-07-05 19:48,Echo Unit,B,Resolved,Night
OPS-201965,2026-06-14 16:50,2026-06-14 16:57,Hotel Unit,B,Resolved,Day
OPS-201966,2026-06-04 18:03,2026-06-04 18:14,Foxtrot Unit,D,Resolved,Night
OPS-201967,2026-06-14 18:11,2026-06-14 18:22,Hotel Unit,J,Resolved,Night
OPS-201968,2026-07-11 07:12,2026-07-11 07:25,Delta Unit,B,Closed,Day
OPS-201969,2026-05-29 12:06,2026-05-29 12:14,Bravo Unit,C,Resolved,Day
OPS-201970,2026-05-23 08:22,2026-05-23 08:30,Bravo Unit,J,Resolved,Day
OPS-201971,2026-05-13 16:23,2026-05-13 16:37,Delta Unit,D,Resolved,Day
OPS-201972,2026-06-03 04:10,2026-06-03 04:18,Charlie Unit,J,Under Investigation,Night
OPS-201973,2026-05-08 05:50,2026-05-08 06:00,Bravo Unit,F,Under Investigation,Night
OPS-201974,2026-07-19 09:35,2026-07-19 09:46,Hotel Unit,F,Escalated,Day
OPS-201975,2026-06-27 16:11,2026-06-27 16:20,Alpha Unit,A,Resolved,Day
OPS-201976,2026-06-26 10:57,2026-06-26 11:09,Hotel Unit,I,Escalated,Day
OPS-201977,2026-06-24 20:48,2026-06-24 21:01,Foxtrot Unit,A,Resolved,Night
OPS-201978,2026-05-19 10:21,2026-05-19 10:33,Golf Unit,H,Closed,Day
OPS-201979,2026-05-04 23:22,2026-05-04 23:28,Echo Unit,B,Resolved,Night
OPS-201980,2026-06-22 09:56,2026-06-22 10:08,Bravo Unit,I,Under Investigation,Day
OPS-201981,2026-07-18 07:23,2026-07-18 07:42,Golf Unit,D,Closed,Day
OPS-201982,2026-07-08 23:08,2026-07-08 23:16,Delta Unit,F,Resolved,Night
OPS-201983,2026-05-17 04:24,2026-05-17 04:37,Charlie Unit,I,Resolved,Night
OPS-201984,2026-05-07 16:23,2026-05-07 16:36,Foxtrot Unit,F,Under Investigation,Day
OPS-201985,2026-05-06 04:59,2026-05-06 05:03,Hotel Unit,A,Resolved,Night
OPS-201986,2026-06-02 21:27,2026-06-02 21:37,Foxtrot Unit,B,Resolved,Night
OPS-201987,2026-05-09 02:07,2026-05-09 02:12,Delta Unit,H,Under Investigation,Night
OPS-201988,2026-07-14 12:09,2026-07-14 12:18,Echo Unit,A,Escalated,Day
OPS-201989,2026-06-24 21:32,2026-06-24 21:43,Charlie Unit,B,Resolved,Night
OPS-201990,2026-05-25 06:47,2026-05-25 06:57,Golf Unit,J,Resolved,Day
OPS-201991,2026-06-28 21:24,2026-06-28 21:32,Echo Unit,G,Under Investigation,Night
OPS-201992,2026-06-19 14:01,2026-06-19 14:11,Charlie Unit,E,Under Investigation,Day
OPS-201993,2026-06-19 18:10,2026-06-19 18:29,Bravo Unit,D,Resolved,Night
OPS-201994,2026-06-28 12:24,2026-06-28 12:35,Charlie Unit,E,Under Investigation,Day
OPS-201995,2026-06-26 10:31,2026-06-26 10:39,Hotel Unit,C,Resolved,Day
OPS-201996,2026-06-17 08:50,2026-06-17 08:58,Echo Unit,J,Escalated,Day
OPS-201997,2026-06-05 04:25,2026-06-05 04:40,Bravo Unit,J,Resolved,Night
OPS-201998,2026-04-30 09:09,2026-04-30 09:26,Foxtrot Unit,F,Resolved,Day
OPS-201999,2026-07-25 04:22,2026-07-25 04:33,Echo Unit,J,Closed,Night
OPS-202000,2026-07-26 13:24,2026-07-26 13:31,Alpha Unit,I,Resolved,Day
OPS-202001,2026-05-29 19:19,2026-05-29 19:35,Golf Unit,D,Resolved,Night
OPS-202002,2026-05-04 08:00,2026-05-04 08:10,Bravo Unit,H,Resolved,Day
OPS-202003,2026-05-26 15:06,2026-05-26 15:19,Charlie Unit,B,Resolved,Day
OPS-202004,2026-04-30 15:50,2026-04-30 15:57,Delta Unit,C,Under Investigation,Day
OPS-202005,2026-06-24 06:54,2026-06-24 07:14,Echo Unit,D,Resolved,Day
OPS-202006,2026-05-22 16:44,2026-05-22 17:01,Echo Unit,D,Escalated,Day
OPS-202007,2026-07-23 16:15,2026-07-23 16:30,Bravo Unit,D,Resolved,Day
OPS-202008,2026-04-30 12:51,2026-04-30 12:59,Echo Unit,H,Under Investigation,Day
OPS-202009,2026-06-01 21:31,2026-06-01 21:45,Alpha Unit,E,Resolved,Night
OPS-202010,2026-07-03 20:44,2026-07-03 20:56,Bravo Unit,E,Resolved,Night
OPS-202011,2026-05-22 08:53,2026-05-22 08:56,Hotel Unit,E,Resolved,Day
OPS-202012,2026-07-24 01:59,2026-07-24 02:10,Bravo Unit,G,Under Investigation,Night
OPS-202013,2026-05-29 17:03,2026-05-29 17:09,Bravo Unit,F,Resolved,Day
OPS-202014,2026-07-11 10:31,2026-07-11 10:37,Bravo Unit,J,Under Investigation,Day
OPS-202015,2026-05-03 12:30,2026-05-03 12:39,Charlie Unit,B,Resolved,Day
OPS-202016,2026-06-09 17:38,2026-06-09 17:46,Foxtrot Unit,J,Closed,Day
OPS-202017,2026-07-05 07:42,2026-07-05 07:50,Echo Unit,J,Resolved,Day
OPS-202018,2026-06-09 03:51,2026-06-09 03:57,Alpha Unit,A,Resolved,Night
OPS-202019,2026-05-09 22:14,2026-05-09 22:16,Alpha Unit,B,Resolved,Night
OPS-202020,2026-05-25 10:15,2026-05-25 10:25,Bravo Unit,A,Resolved,Day
OPS-202021,2026-06-30 01:16,2026-06-30 01:28,Delta Unit,J,Resolved,Night
OPS-202022,2026-07-24 13:32,2026-07-24 13:43,Golf Unit,A,Resolved,Day
OPS-202023,2026-05-09 01:48,2026-05-09 02:00,Delta Unit,H,Resolved,Night
OPS-202024,2026-07-22 22:29,2026-07-22 22:37,Delta Unit,I,Resolved,Night
OPS-202025,2026-05-22 14:45,2026-05-22 14:51,Charlie Unit,J,Resolved,Day
OPS-202026,2026-05-19 20:37,2026-05-19 20:58,Delta Unit,D,Closed,Night
OPS-202027,2026-06-06 05:42,2026-06-06 05:49,Bravo Unit,E,Resolved,Night
OPS-202028,2026-07-24 21:45,2026-07-24 21:50,Golf Unit,E,Resolved,Night
OPS-202029,2026-07-16 17:12,2026-07-16 17:21,Delta Unit,J,Resolved,Day
OPS-202030,2026-06-25 07:46,2026-06-25 07:58,Echo Unit,A,Closed,Day
OPS-202031,2026-05-16 06:52,2026-05-16 07:07,Delta Unit,J,Resolved,Day
OPS-202032,2026-05-10 23:02,2026-05-10 23:07,Echo Unit,G,Resolved,Night
OPS-202033,2026-06-03 14:08,2026-06-03 14:20,Delta Unit,G,Closed,Day
OPS-202034,2026-04-29 20:48,2026-04-29 21:09,Alpha Unit,D,Resolved,Night
OPS-202035,2026-05-15 19:10,2026-05-15 19:22,Charlie Unit,B,Closed,Night
OPS-202036,2026-05-14 22:33,2026-05-14 22:35,Alpha Unit,B,Under Investigation,Night
OPS-202037,2026-05-18 09:59,2026-05-18 10:16,Hotel Unit,D,Closed,Day
OPS-202038,2026-05-19 11:21,2026-05-19 11:28,Delta Unit,B,Resolved,Day
OPS-202039,2026-06-14 05:36,2026-06-14 05:48,Alpha Unit,D,Resolved,Night
OPS-202040,2026-05-21 20:31,2026-05-21 20:44,Bravo Unit,G,Resolved,Night
OPS-202041,2026-07-26 17:33,2026-07-26 17:46,Delta Unit,H,Resolved,Day
OPS-202042,2026-06-07 06:33,2026-06-07 06:43,Alpha Unit,C,Resolved,Day
OPS-202043,2026-06-01 18:23,2026-06-01 18:35,Delta Unit,B,Resolved,Night
OPS-202044,2026-06-14 14:23,2026-06-14 14:38,Delta Unit,F,Closed,Day
OPS-202045,2026-07-17 03:02,2026-07-17 03:15,Delta Unit,B,Resolved,Night
OPS-202046,2026-05-13 12:02,2026-05-13 12:24,Charlie Unit,D,Under Investigation,Day
OPS-202047,2026-07-08 13:14,2026-07-08 13:26,Foxtrot Unit,H,Resolved,Day
OPS-202048,2026-05-22 14:59,2026-05-22 15:07,Echo Unit,A,Resolved,Day
OPS-202049,2026-05-30 01:40,2026-05-30 01:50,Foxtrot Unit,E,Under Investigation,Night
OPS-202050,2026-07-02 17:55,2026-07-02 18:04,Alpha Unit,F,Resolved,Day
OPS-202051,2026-06-21 17:45,2026-06-21 17:58,Charlie Unit,J,Under Investigation,Day
OPS-202052,2026-05-16 08:09,2026-05-16 08:23,Charlie Unit,C,Resolved,Day
OPS-202053,2026-07-27 14:07,2026-07-27 14:16,Golf Unit,B,Resolved,Day
OPS-202054,2026-06-10 08:09,2026-06-10 08:16,Hotel Unit,B,Closed,Day
OPS-202055,2026-07-14 02:00,2026-07-14 02:14,Delta Unit,H,Resolved,Night
OPS-202056,2026-06-25 00:58,2026-06-25 01:08,Golf Unit,I,Under Investigation,Night
OPS-202057,2026-05-01 17:25,2026-05-01 17:34,Echo Unit,E,Resolved,Day
OPS-202058,2026-05-27 22:41,2026-05-27 22:50,Golf Unit,E,Under Investigation,Night
OPS-202059,2026-07-15 20:29,2026-07-15 20:35,Alpha Unit,J,Resolved,Night
OPS-202060,2026-06-22 07:10,2026-06-22 07:21,Echo Unit,C,Resolved,Day
OPS-202061,2026-07-16 18:48,2026-07-16 18:55,Hotel Unit,I,Resolved,Night
OPS-202062,2026-05-22 05:15,2026-05-22 05:22,Echo Unit,A,Escalated,Night
OPS-202063,2026-05-14 11:13,2026-05-14 11:25,Hotel Unit,H,Escalated,Day
OPS-202064,2026-06-06 22:08,2026-06-06 22:22,Charlie Unit,E,Closed,Night
OPS-202065,2026-06-21 07:07,2026-06-21 07:16,Foxtrot Unit,A,Closed,Day
OPS-202066,2026-06-12 03:29,2026-06-12 03:40,Echo Unit,H,Resolved,Night
OPS-202067,2026-06-23 00:23,2026-06-23 00:33,Bravo Unit,B,Resolved,Night
OPS-202068,2026-07-06 22:51,2026-07-06 22:56,Echo Unit,B,Escalated,Night
OPS-202069,2026-06-28 11:39,2026-06-28 11:47,Delta Unit,G,Resolved,Day
OPS-202070,2026-06-14 10:27,2026-06-14 10:35,Foxtrot Unit,I,Escalated,Day
